mltype	description	bettype	kumiban	betcount_daily	betcnt	hitcnt	betamt	hitamt	incomeamt	hitrate	incomerate	totalrate	pattern_cnt_avg	hitamt_bias_rate	hit_bet_slope_rate	minus_days	plus_days	minus_changed_count	plus_changed_count	minus_days_rate	incomeamtslpoe_percent	recoverplus_percent	betcnt_percent	hitrate_percent	incomerate_percent	minus_days_percent	linear_incomeamt_slope	recover_success_rate	recover_fail_rate	recover_plus_rate	recover_minus_rate	condition	hitamt_sum_under	hitamt_sum_over	hitamt_mod	hitamt_percent	range_oddsrank	range_odds	range_totalrate	range_hitrate	range_incomerate	range_biasrate	range_minusdaysrate	max_minuschangedcount	range_betcntlimit	isfinal	iscustom	updatetime
depth2	206_3T_123-321	3T	213	0.24	32	2	3200	6130	2930	6.25	191.56	0	1	0	0	21	11	0	1	0.66	1	1	1	0.1	0.2	1	0.00115	0.06	0	0	0	1.00_1.00_1.00_0.10_0.20_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6130	0	1670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:02:30.954
depth2	206_3T_123-321	3T	213	0.34	45	2	4500	6130	1630	4.44	136.22	0	1	0	0	28	17	0	1	0.62	1	1	1	0.1	0.3	1	0.00096	0.04	0	0	0	1.00_1.00_1.00_0.10_0.30_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6130	0	1670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:02:34.331
depth2	206_3T_123-321	3T	213	0.36	47	2	4700	6130	1430	4.26	130.43	0	1.02	0	0	29	18	0	1	0.62	1	1	1	0.1	0.4	1	0.00092	0.04	0	0	0	1.00_1.00_1.00_0.10_0.40_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6130	0	1670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:02:37.804
depth2	206_3T_123-321	3T	213	0.44	60	2	6000	6130	130	3.33	102.17	0	1.02	0	0	37	23	0	1	0.62	1	1	1	0.1	0.5	1	0.00067	0.03	0	0	0	1.00_1.00_1.00_0.10_0.50_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6130	0	1670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:02:41.448
depth2	206_3T_123-321	3T	213	0.52	71	4	7100	9410	2310	5.63	132.54	0	1.01	0	0	30	41	1	2	0.42	1	1	1	0.1	0.6	1	0.00095	0.03	0	0	0.03	1.00_1.00_1.00_0.10_0.60_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	9410	0	1390	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:02:44.703
depth2	206_3T_123-321	3T	213	0.52	71	4	7100	9410	2310	5.63	132.54	0	1.01	0	0	30	41	1	2	0.42	1	1	1	0.1	0.7	1	0.00095	0.03	0	0	0.03	1.00_1.00_1.00_0.10_0.70_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	9410	0	1390	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:02:47.765
depth2	206_3T_123-321	3T	213	0.55	75	5	7500	10080	2580	6.67	134.4	0	1.01	0	0	32	43	1	2	0.43	1	1	1	0.1	0.8	1	0.0011	0.03	0	0	0.03	1.00_1.00_1.00_0.10_0.80_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	10080	0	670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:02:50.852
depth2	206_3T_123-321	3T	213	0.55	75	5	7500	10080	2580	6.67	134.4	0	1.01	0	0	32	43	1	2	0.43	1	1	1	0.1	0.9	1	0.0011	0.03	0	0	0.03	1.00_1.00_1.00_0.10_0.90_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	10080	0	670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:02:54.069
depth2	206_3T_123-321	3T	213	0.55	75	5	7500	10080	2580	6.67	134.4	0	1.01	0	0	32	43	1	2	0.43	1	1	1	0.1	1	1	0.0011	0.03	0	0	0.03	1.00_1.00_1.00_0.10_1.00_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	10080	0	670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:02:57.182
depth2	206_3T_123-321	3T	213	0.25	34	1	3400	1670	-1730	2.94	49.12	0	1	0	0	34	0	0	0	1	1	1	1	0.2	0.1	1	-0.00023	0.03	0	0	0	1.00_1.00_1.00_0.20_0.10_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	1670	0	1670	1670	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:02:59.733
depth2	206_3T_123-321	3T	213	0.41	56	2	5600	6130	530	3.57	109.46	0	1	0	0	32	24	0	1	0.57	1	1	1	0.2	0.2	1	0.00079	0.04	0	0	0	1.00_1.00_1.00_0.20_0.20_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6130	0	1670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:02.750
depth2	206_3T_123-321	3T	213	0.57	77	2	7700	6130	-1570	2.6	79.61	0	1	0	0	60	17	1	1	0.78	1	1	1	0.2	0.3	1	0.00035	0.01	0.01	0	0	1.00_1.00_1.00_0.20_0.30_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6130	0	1670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:05.801
depth2	206_3T_123-321	3T	213	0.62	84	2	8400	6130	-2270	2.38	72.98	0	1.01	0	0	72	12	1	1	0.86	1	1	1	0.2	0.4	1	0.00018	0.01	0.01	0	0	1.00_1.00_1.00_0.20_0.40_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6130	0	1670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:09.052
depth2	206_3T_123-321	3T	213	0.8	113	3	11300	7270	-4030	2.65	64.34	0	1.01	0	0	107	6	1	1	0.95	1	1	1	0.2	0.5	1	-0.00007	0.02	0.01	0	0	1.00_1.00_1.00_0.20_0.50_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	7270	0	1140	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:12.399
depth2	206_3T_123-321	3T	213	0.89	126	5	12600	10550	-2050	3.97	83.73	0	1.01	0	0	86	40	3	3	0.68	1	1	1	0.2	0.6	1	0.00016	0.02	0.01	0	0.01	1.00_1.00_1.00_0.20_0.60_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	10550	0	1140	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:15.875
depth2	206_3T_123-321	3T	213	0.94	132	5	13200	10550	-2650	3.79	79.92	0	1.02	0	0	99	33	3	3	0.75	1	1	1	0.2	0.7	1	0.00002	0.02	0.01	0	0.01	1.00_1.00_1.00_0.20_0.70_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	10550	0	1140	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:19.451
depth2	206_3T_123-321	3T	213	0.97	137	6	13700	11220	-2480	4.38	81.9	0	1.01	0.66	0	95	42	3	3	0.69	1	1	1	0.2	0.8	1	0.00013	0.02	0.01	0	0.01	1.00_1.00_1.00_0.20_0.80_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6760	4460	670	1890	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:22.955
depth2	206_3T_123-321	3T	213	1	141	6	14100	11220	-2880	4.26	79.57	0	1.01	0.66	0	103	38	3	3	0.73	1	1	1	0.2	0.9	1	0.00006	0.02	0.01	0	0.01	1.00_1.00_1.00_0.20_0.90_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6760	4460	670	1890	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:26.081
depth2	206_3T_123-321	3T	213	1	141	6	14100	11220	-2880	4.26	79.57	0	1.01	0.66	0	103	38	3	3	0.73	1	1	1	0.2	1	1	0.00006	0.02	0.01	0	0.01	1.00_1.00_1.00_0.20_1.00_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6760	4460	670	1890	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:29.254
depth2	206_3T_123-321	3T	213	0.3	41	1	4100	1670	-2430	2.44	40.73	0	1	0	0	41	0	0	0	1	1	1	1	0.3	0.1	1	-0.00041	0.02	0	0	0	1.00_1.00_1.00_0.30_0.10_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	1670	0	1670	1670	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:32.423
depth2	206_3T_123-321	3T	213	0.55	76	2	7600	6130	-1470	2.63	80.66	0	1	0	0	59	17	1	1	0.78	1	1	1	0.3	0.2	1	0.00037	0.01	0.01	0	0	1.00_1.00_1.00_0.30_0.20_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	6130	0	1670	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:35.618
depth2	206_3T_123-321	3T	213	0.81	112	3	11200	12830	1630	2.68	114.55	0	1	0	0	18	94	0	1	0.16	1	1	1	0.3	0.3	1	0.00073	0.02	0.01	0	0	1.00_1.00_1.00_0.30_0.30_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	12830	0	1670	6700	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:38.742
depth2	206_3T_123-321	3T	213	0.91	126	3	12600	12830	230	2.38	101.83	0	1.01	0	0	23	103	1	2	0.18	1	1	1	0.3	0.4	1	0.00052	0.02	0.01	0	0	1.00_1.00_1.00_0.30_0.40_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	12830	0	1670	6700	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:41.775
depth2	206_3T_123-321	3T	213	1.16	163	5	16300	14560	-1740	3.07	89.33	0	1.01	0	0	66	97	4	4	0.4	1	1	1	0.3	0.5	1	0.0001	0.01	0.01	0.01	0	1.00_1.00_1.00_0.30_0.50_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	14560	0	590	6700	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:44.753
depth2	206_3T_123-321	3T	213	1.26	177	7	17700	17840	140	3.95	100.79	0	1.02	0.6	0	20	157	3	4	0.11	1	1	1	0.3	0.6	1	0.00028	0.01	0.01	0.01	0.01	1.00_1.00_1.00_0.30_0.60_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	11140	6700	590	4460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:03:47.836
